58365   31.37  121.25   嘉定区                                  上海市                 上海市      
58370   31.23  121.53   浦东新区                                上海市                 上海市      
58460   30.75  121.35   金山区                                  上海市                 上海市      
58462   31.03  121.23   松江区                                  上海市                 上海市      
58461   31.13  121.12   青浦区                                  上海市                 上海市      
58369   31.05  121.78   南汇区                                  上海市                 上海市      
58463   30.93  121.48   奉贤区                                  上海市                 上海市      
58366   31.63  121.40   崇明县                                  上海市                 上海市      
58237   32.05  118.62   浦口区                                  南京市                 江苏省      
58333   31.93  118.90   江宁区                                  南京市                 江苏省      
58235   32.35  118.83   六合区                                  南京市                 江苏省      
58340   31.65  119.03   溧水县                                  南京市                 江苏省      
58339   31.33  118.90   高淳县                                  南京市                 江苏省      
58351   31.90  120.30   江阴市                                  无锡市                 江苏省      
58346   31.33  119.82   宜兴市                                  无锡市                 江苏省      
58012   34.68  116.58   丰县                                    徐州市                 江苏省      
58013   34.72  116.92   沛县                                    徐州市                 江苏省      
58130   33.88  117.92   睢宁县                                  徐州市                 江苏省      
58035   34.35  118.35   新沂市                                  徐州市                 江苏省      
58026   34.30  117.95   邳州市                                  徐州市                 江苏省      
58343   31.88  119.98   常州市                                  常州市                 江苏省      
58345   31.43  119.48   溧阳市                                  常州市                 江苏省      
58342   31.72  119.55   金坛市                                  常州市                 江苏省      
58349   31.16  120.38   吴中区                                  苏州市                 江苏省      
58352   31.65  120.77   常熟市                                  苏州市                 江苏省      
58353   31.87  120.57   张家港市                                苏州市                 江苏省      
58356   31.40  121.00   昆山市                                  苏州市                 江苏省      
58359   31.17  120.63   吴江市                                  苏州市                 江苏省      
58377   31.47  121.10   太仓市                                  苏州市                 江苏省      
58254   32.52  120.45   海安县                                  南通市                 江苏省      
58264   32.33  121.18   如东县                                  南通市                 江苏省      
58269   31.78  121.65   启东市                                  南通市                 江苏省      
58255   32.37  120.57   如皋市                                  南通市                 江苏省      
58268   32.10  121.08   通州市                                  南通市                 江苏省      
58360   31.92  121.20   海门市                                  南通市                 江苏省      
58040   34.83  119.12   赣榆县                                  连云港市               江苏省      
58036   34.52  118.73   东海县                                  连云港市               江苏省      
58047   34.30  119.23   灌云县                                  连云港市               江苏省      
58048   34.12  119.35   灌南县                                  连云港市               江苏省      
58145   33.53  119.17   楚州区                                  淮安市                 江苏省      
58140   33.78  119.27   涟水县                                  淮安市                 江苏省      
58139   33.30  118.88   洪泽县                                  淮安市                 江苏省      
58138   32.98  118.52   盱眙县                                  淮安市                 江苏省      
58147   32.98  118.97   金湖县                                  淮安市                 江苏省      
58045   34.20  119.57   响水县                                  盐城市                 江苏省      
58049   34.03  119.82   滨海县                                  盐城市                 江苏省      
58143   33.80  119.85   阜宁县                                  盐城市                 江苏省      
58150   33.77  120.25   射阳县                                  盐城市                 江苏省      
58146   33.48  119.80   建湖县                                  盐城市                 江苏省      
58251   32.85  120.28   东台市                                  盐城市                 江苏省      
58158   33.20  120.48   大丰市                                  盐城市                 江苏省      
58148   33.23  119.30   宝应县                                  扬州市                 江苏省      
58242   32.28  119.17   仪征市                                  扬州市                 江苏省      
58241   32.80  119.45   高邮市                                  扬州市                 江苏省      
58244   32.45  119.57   江都市                                  扬州市                 江苏省      
58252   32.11  119.28   丹徒区                                  镇江市                 江苏省      
58341   31.98  119.58   丹阳市                                  镇江市                 江苏省      
58247   32.25  119.82   扬中市                                  镇江市                 江苏省      
58344   31.95  119.17   句容市                                  镇江市                 江苏省      
58243   32.93  119.83   兴化市                                  泰州市                 江苏省      
58257   32.00  120.27   靖江市                                  泰州市                 江苏省      
58249   32.17  120.00   泰兴市                                  泰州市                 江苏省      
58250   32.52  120.15   姜堰市                                  泰州市                 江苏省      
58131   33.98  118.27   宿豫区                                  宿迁市                 江苏省      
58038   34.10  118.75   沭阳县                                  宿迁市                 江苏省      
58132   33.70  118.72   泗阳县                                  宿迁市                 江苏省      
58135   33.48  118.22   泗洪县                                  宿迁市                 江苏省      
58459   30.18  120.28   萧山区                                  杭州市                 浙江省      
58542   29.82  119.68   桐庐县                                  杭州市                 浙江省      
58543   29.62  119.02   淳安县                                  杭州市                 浙江省      
58544   29.48  119.27   建德市                                  杭州市                 浙江省      
58449   30.05  119.95   富阳市                                  杭州市                 浙江省      
58448   30.30  119.73   临安市                                  杭州市                 浙江省      
58563   29.97  121.75   北仑区                                  宁波市                 浙江省      
58561   29.59  121.36   镇海区                                  宁波市                 浙江省      
58566   29.28  121.53   象山县                                  宁波市                 浙江省      
58567   29.32  121.43   宁海县                                  宁波市                 浙江省      
58468   30.05  121.17   余姚市                                  宁波市                 浙江省      
58467   30.20  121.27   慈溪市                                  宁波市                 浙江省      
58565   29.68  121.43   奉化市                                  宁波市                 浙江省      
58760   27.83  121.15   洞头县                                  温州市                 浙江省      
58658   28.15  120.68   永嘉县                                  温州市                 浙江省      
58751   27.68  120.57   平阳县                                  温州市                 浙江省      
58750   27.78  120.08   文成县                                  温州市                 浙江省      
58746   27.55  119.70   泰顺县                                  温州市                 浙江省      
58752   27.78  120.65   瑞安市                                  温州市                 浙江省      
58656   28.12  120.97   乐清市                                  温州市                 浙江省      
58451   30.83  120.93   嘉善县                                  嘉兴市                 浙江省      
58458   30.53  120.90   海盐县                                  嘉兴市                 浙江省      
58455   30.52  120.65   海宁市                                  嘉兴市                 浙江省      
58464   30.62  121.08   平湖市                                  嘉兴市                 浙江省      
58456   30.63  120.52   桐乡市                                  嘉兴市                 浙江省      
58450   30.85  120.08   湖州市                                  湖州市                 浙江省      
58454   30.53  119.97   德清县                                  湖州市                 浙江省      
58443   30.98  119.88   长兴县                                  湖州市                 浙江省      
58446   30.63  119.68   安吉县                                  湖州市                 浙江省      
58555   29.52  120.88   新昌县                                  绍兴市                 浙江省      
58550   29.70  120.25   诸暨市                                  绍兴市                 浙江省      
58553   30.05  120.82   上虞市                                  绍兴市                 浙江省      
58556   29.60  120.82   嵊州市                                  绍兴市                 浙江省      
58642   28.88  119.80   武义县                                  金华市                 浙江省      
58546   29.47  119.88   浦江县                                  金华市                 浙江省      
58560   29.03  120.26   磐安县                                  金华市                 浙江省      
58548   29.22  119.47   兰溪市                                  金华市                 浙江省      
58557   29.32  120.07   义乌市                                  金华市                 浙江省      
58558   29.27  120.22   东阳市                                  金华市                 浙江省      
58643   28.90  120.03   永康市                                  金华市                 浙江省      
58631   28.90  118.50   常山县                                  衢州市                 浙江省      
58537   29.13  118.40   开化县                                  衢州市                 浙江省      
58547   29.03  119.18   龙游县                                  衢州市                 浙江省      
58632   28.72  118.60   江山市                                  衢州市                 浙江省      
58477   30.03  122.10   定海区                                  舟山市                 浙江省      
58570   29.95  122.30   普陀区                                  舟山市                 浙江省      
58484   30.25  122.20   岱山县                                  舟山市                 浙江省      
58472   30.73  122.45   嵊泗县                                  舟山市                 浙江省      
58667   28.08  121.27   玉环县                                  台州市                 浙江省      
58568   29.12  121.38   三门县                                  台州市                 浙江省      
58559   29.17  120.98   天台县                                  台州市                 浙江省      
58652   28.87  120.72   仙居县                                  台州市                 浙江省      
58664   28.37  121.37   温岭市                                  台州市                 浙江省      
58660   28.85  121.13   临海市                                  台州市                 浙江省      
58657   28.15  120.28   青田县                                  丽水市                 浙江省      
58654   28.67  120.08   缙云县                                  丽水市                 浙江省      
58644   28.60  119.28   遂昌县                                  丽水市                 浙江省      
58742   28.12  119.55   云和县                                  丽水市                 浙江省      
58745   27.62  119.07   庆元县                                  丽水市                 浙江省      
58647   28.07  119.13   龙泉市                                  丽水市                 浙江省      
58220   32.47  117.15   长丰县                                  合肥市                 安徽省      
58323   31.88  117.47   肥东县                                  合肥市                 安徽省      
58320   31.73  117.13   肥西县                                  合肥市                 安徽省      
58338   31.15  118.58   芜湖县                                  芜湖市                 安徽省      
58337   31.08  118.18   繁昌县                                  芜湖市                 安徽省      
58431   30.92  118.32   南陵县                                  芜湖市                 安徽省      
58127   32.98  117.20   怀远县                                  蚌埠市                 安徽省      
58129   33.13  117.87   五河县                                  蚌埠市                 安徽省      
58128   33.32  117.30   固镇县                                  蚌埠市                 安徽省      
58212   32.72  116.73   凤台县                                  淮南市                 安徽省      
58335   31.55  118.48   当涂县                                  马鞍山市               安徽省      
58113   33.93  116.78   濉溪县                                  淮北市                 安徽省      
58416   30.75  116.82   怀宁县                                  安庆市                 安徽省      
58420   30.72  117.22   枞阳县                                  安庆市                 安徽省      
58415   30.63  116.58   潜山县                                  安庆市                 安徽省      
58414   30.45  116.30   太湖县                                  安庆市                 安徽省      
58417   30.17  116.13   宿松县                                  安庆市                 安徽省      
58418   30.13  116.70   望江县                                  安庆市                 安徽省      
58317   30.87  116.37   岳西县                                  安庆市                 安徽省      
58319   31.07  116.95   桐城市                                  安庆市                 安徽省      
58531   29.72  118.28   屯溪区                                  黄山市                 安徽省      
58530   29.87  118.43   歙县                                    黄山市                 安徽省      
58534   29.78  118.18   休宁县                                  黄山市                 安徽省      
58523   29.93  117.93   黟县                                    黄山市                 安徽省      
58520   29.85  117.72   祁门县                                  黄山市                 安徽省      
58234   32.47  118.42   来安县                                  滁州市                 安徽省      
58230   32.08  118.27   全椒县                                  滁州市                 安徽省      
58225   32.53  117.67   定远县                                  滁州市                 安徽省      
58222   32.85  117.55   凤阳县                                  滁州市                 安徽省      
58240   32.68  119.02   天长市                                  滁州市                 安徽省      
58223   32.78  117.98   明光市                                  滁州市                 安徽省      
58107   33.07  115.25   临泉县                                  阜阳市                 安徽省      
58109   33.18  115.62   太和县                                  阜阳市                 安徽省      
58202   32.63  115.58   阜南县                                  阜阳市                 安徽省      
58210   32.65  116.23   颍上县                                  阜阳市                 安徽省      
58108   33.27  115.37   界首市                                  阜阳市                 安徽省      
58122   33.63  116.98   宿州市                                  宿州市                 安徽省      
58015   34.43  116.33   砀山县                                  宿州市                 安徽省      
58016   34.18  116.97   萧县                                    宿州市                 安徽省      
58125   33.55  117.55   灵璧县                                  宿州市                 安徽省      
58126   33.47  117.87   泗县                                    宿州市                 安徽省      
58326   31.62  117.87   巢湖市                                  巢湖市                 安徽省      
58327   31.25  117.28   庐江县                                  巢湖市                 安徽省      
58329   31.30  117.90   无为县                                  巢湖市                 安徽省      
58330   31.75  118.08   含山县                                  巢湖市                 安徽省      
58331   31.73  118.37   和县                                    巢湖市                 安徽省      
58215   32.55  116.78   寿县                                    六安市                 安徽省      
58214   32.33  116.28   霍邱县                                  六安市                 安徽省      
58316   31.47  116.95   舒城县                                  六安市                 安徽省      
58306   31.68  115.88   金寨县                                  六安市                 安徽省      
58314   31.40  116.32   霍山县                                  六安市                 安徽省      
58114   33.48  116.20   涡阳县                                  亳州市                 安徽省      
58118   33.28  116.55   蒙城县                                  亳州市                 安徽省      
58117   33.13  116.20   利辛县                                  亳州市                 安徽省      
58419   30.10  117.02   东至县                                  池州市                 安徽省      
58428   30.22  117.48   石台县                                  池州市                 安徽省      
58421   30.63  117.87   青阳县                                  池州市                 安徽省      
58442   31.13  119.18   郎溪县                                  宣城市                 安徽省      
58441   30.88  119.42   广德县                                  宣城市                 安徽省      
58432   30.68  118.40   泾县                                    宣城市                 安徽省      
58438   30.08  118.58   绩溪县                                  宣城市                 安徽省      
58435   30.30  118.53   旌德县                                  宣城市                 安徽省      
58436   30.62  118.98   宁国市                                  宣城市                 安徽省      
58844   26.15  119.15   闽侯县                                  福州市                 福建省      
58848   26.20  119.55   连江县                                  福州市                 福建省      
58845   26.50  119.53   罗源县                                  福州市                 福建省      
58839   26.23  118.85   闽清县                                  福州市                 福建省      
58932   25.87  118.93   永泰县                                  福州市                 福建省      
58944   25.52  119.78   平潭县                                  福州市                 福建省      
58942   25.72  119.38   福清市                                  福州市                 福建省      
58941   25.97  119.50   长乐市                                  福州市                 福建省      
59130   24.73  118.15   同安区                                  厦门市                 福建省      
58938   25.23  118.98   秀屿区                                  莆田市                 福建省      
58936   25.37  118.70   仙游县                                  莆田市                 福建省      
58824   26.40  117.15   明溪县                                  三明市                 福建省      
58819   26.17  116.80   清流县                                  三明市                 福建省      
58818   26.23  116.63   宁化县                                  三明市                 福建省      
58923   25.70  117.83   大田县                                  三明市                 福建省      
58837   26.17  118.15   尤溪县                                  三明市                 福建省      
58826   26.40  117.80   沙县                                    三明市                 福建省      
58821   26.73  117.47   将乐县                                  三明市                 福建省      
58820   26.90  117.17   泰宁县                                  三明市                 福建省      
58822   26.83  116.85   建宁县                                  三明市                 福建省      
58921   25.97  117.35   永安市                                  三明市                 福建省      
58929   25.07  118.15   安溪县                                  泉州市                 福建省      
58934   25.33  118.27   永春县                                  泉州市                 福建省      
58935   25.48  118.23   德化县                                  泉州市                 福建省      
59137   24.82  118.57   晋江市                                  泉州市                 福建省      
59131   24.97  118.37   南安市                                  泉州市                 福建省      
59126   24.50  117.65   漳州市                                  漳州市                 福建省      
59322   23.98  117.37   云霄县                                  漳州市                 福建省      
59129   24.13  117.60   漳浦县                                  漳州市                 福建省      
59320   23.77  117.13   诏安县                                  漳州市                 福建省      
59122   24.62  117.75   长泰县                                  漳州市                 福建省      
59321   23.78  117.50   东山县                                  漳州市                 福建省      
59124   24.52  117.37   南靖县                                  漳州市                 福建省      
59125   24.38  117.32   平和县                                  漳州市                 福建省      
58928   25.02  117.53   华安县                                  漳州市                 福建省      
59127   24.43  117.83   龙海市                                  漳州市                 福建省      
58823   26.80  117.80   顺昌县                                  南平市                 福建省      
58731   27.92  118.53   浦城县                                  南平市                 福建省      
58724   27.52  117.30   光泽县                                  南平市                 福建省      
58735   27.52  118.80   松溪县                                  南平市                 福建省      
58736   27.37  118.82   政和县                                  南平市                 福建省      
58725   27.33  117.47   邵武市                                  南平市                 福建省      
58730   27.77  118.03   武夷山市                                南平市                 福建省      
58737   27.05  118.32   建瓯市                                  南平市                 福建省      
58734   27.33  118.12   建阳市                                  南平市                 福建省      
58911   25.85  116.37   长汀县                                  龙岩市                 福建省      
59113   24.73  116.72   永定县                                  龙岩市                 福建省      
58918   25.05  116.42   上杭县                                  龙岩市                 福建省      
58917   25.08  116.10   武平县                                  龙岩市                 福建省      
58912   25.72  116.75   连城县                                  龙岩市                 福建省      
58926   25.30  117.42   漳平市                                  龙岩市                 福建省      
58843   26.88  120.02   霞浦县                                  宁德市                 福建省      
58836   26.58  118.73   古田县                                  宁德市                 福建省      
58933   26.92  118.98   屏南县                                  宁德市                 福建省      
58744   27.45  119.42   寿宁县                                  宁德市                 福建省      
58747   27.15  119.35   周宁县                                  宁德市                 福建省      
58749   27.23  119.88   柘荣县                                  宁德市                 福建省      
58748   27.10  119.65   福安市                                  宁德市                 福建省      
58754   27.33  120.20   福鼎市                                  宁德市                 福建省      
58607   28.55  115.95   南昌县                                  南昌市                 江西省      
58693   28.70  115.83   新建县                                  南昌市                 江西省      
58602   28.85  115.55   安义县                                  南昌市                 江西省      
58614   28.38  116.27   进贤县                                  南昌市                 江西省      
58524   29.22  117.13   浮梁县                                  景德镇市               江西省      
58620   28.97  117.13   乐平市                                  景德镇市               江西省      
57789   27.13  113.95   莲花县                                  萍乡市                 江西省      
57783   27.53  113.49   上栗县                                  萍乡市                 江西省      
57794   27.38  114.01   芦溪县                                  萍乡市                 江西省      
58506   29.58  115.98   庐山区                                  九江市                 江西省      
58505   29.37  115.54   九江县                                  九江市                 江西省      
58507   29.25  115.12   武宁县                                  九江市                 江西省      
57598   29.03  114.58   修水县                                  九江市                 江西省      
58509   29.05  115.82   永修县                                  九江市                 江西省      
58508   29.33  115.77   德安县                                  九江市                 江西省      
58514   29.45  116.05   星子县                                  九江市                 江西省      
58517   29.27  116.20   都昌县                                  九江市                 江西省      
58510   29.73  116.23   湖口县                                  九江市                 江西省      
58512   29.90  116.55   彭泽县                                  九江市                 江西省      
58503   29.68  115.67   瑞昌市                                  九江市                 江西省      
57792   27.82  114.68   分宜县                                  新余市                 江西省      
58616   28.20  116.82   余江县                                  鹰潭市                 江西省      
58626   28.30  117.22   贵溪市                                  鹰潭市                 江西省      
57993   25.87  115.00   赣县                                    赣州市                 江西省      
57995   25.40  114.93   信丰县                                  赣州市                 江西省      
57994   25.40  114.35   大余县                                  赣州市                 江西省      
57991   25.80  114.55   上犹县                                  赣州市                 江西省      
57990   25.70  114.30   崇义县                                  赣州市                 江西省      
58907   25.15  115.40   安远县                                  赣州市                 江西省      
59092   24.92  114.82   龙南县                                  赣州市                 江西省      
59093   24.78  115.03   定南县                                  赣州市                 江西省      
59091   24.75  114.53   全南县                                  赣州市                 江西省      
58806   26.48  116.02   宁都县                                  赣州市                 江西省      
58905   25.97  115.42   于都县                                  赣州市                 江西省      
58804   26.35  115.35   兴国县                                  赣州市                 江西省      
58906   25.60  115.80   会昌县                                  赣州市                 江西省      
59102   24.95  115.65   寻乌县                                  赣州市                 江西省      
58814   26.35  116.35   石城县                                  赣州市                 江西省      
58903   25.90  116.03   瑞金市                                  赣州市                 江西省      
57992   25.67  114.75   南康市                                  赣州市                 江西省      
57799   27.05  114.92   吉安县                                  吉安市                 江西省      
58707   27.22  115.13   吉水县                                  吉安市                 江西省      
58704   27.62  115.35   峡江县                                  吉安市                 江西省      
58701   27.77  115.40   新干县                                  吉安市                 江西省      
58705   27.33  115.42   永丰县                                  吉安市                 江西省      
57899   26.80  114.92   泰和县                                  吉安市                 江西省      
57896   26.33  114.50   遂川县                                  吉安市                 江西省      
57895   26.47  114.78   万安县                                  吉安市                 江西省      
57798   27.40  114.60   安福县                                  吉安市                 江西省      
57891   26.93  114.25   永新县                                  吉安市                 江西省      
57894   26.58  114.17   井冈山市                                吉安市                 江西省      
58601   28.70  115.38   奉新县                                  宜春市                 江西省      
57698   28.12  114.45   万载县                                  宜春市                 江西省      
57699   28.23  114.92   上高县                                  宜春市                 江西省      
57696   28.40  114.78   宜丰县                                  宜春市                 江西省      
58600   28.87  115.37   靖安县                                  宜春市                 江西省      
57694   28.53  114.38   铜鼓县                                  宜春市                 江西省      
58609   28.22  115.82   丰城市                                  宜春市                 江西省      
58608   28.07  115.55   樟树市                                  宜春市                 江西省      
58605   28.42  115.38   高安市                                  宜春市                 江西省      
58619   28.00  116.37   临川区                                  抚州市                 江西省      
58715   27.58  116.65   南城县                                  抚州市                 江西省      
58719   27.30  116.93   黎川县                                  抚州市                 江西省      
58718   27.22  116.53   南丰县                                  抚州市                 江西省      
58710   27.77  116.05   崇仁县                                  抚州市                 江西省      
58706   27.43  115.83   乐安县                                  抚州市                 江西省      
58714   27.55  116.22   宜黄县                                  抚州市                 江西省      
58712   27.92  116.78   金溪县                                  抚州市                 江西省      
58713   27.72  117.07   资溪县                                  抚州市                 江西省      
58618   28.23  116.60   东乡县                                  抚州市                 江西省      
58813   26.85  116.33   广昌县                                  抚州市                 江西省      
58635   28.43  118.20   广丰县                                  上饶市                 江西省      
58634   28.68  118.25   玉山县                                  上饶市                 江西省      
58629   28.32  117.70   铅山县                                  上饶市                 江西省      
58625   28.42  117.60   横峰县                                  上饶市                 江西省      
58624   28.40  117.43   弋阳县                                  上饶市                 江西省      
58612   28.70  116.68   余干县                                  上饶市                 江西省      
58615   28.68  117.08   万年县                                  上饶市                 江西省      
58529   29.27  117.85   婺源县                                  上饶市                 江西省      
58622   28.95  117.58   德兴市                                  上饶市                 江西省      
54816   36.62  116.78   长清区                                  济南市                 山东省      
54818   36.28  116.43   平阴县                                  济南市                 山东省      
54821   36.98  117.12   济阳县                                  济南市                 山东省      
54724   37.33  117.17   商河县                                  济南市                 山东省      
54727   36.70  117.55   章丘市                                  济南市                 山东省      
54853   36.17  120.42   崂山区                                  青岛市                 山东省      
54849   36.27  120.00   胶州市                                  青岛市                 山东省      
54855   36.38  120.47   即墨市                                  青岛市                 山东省      
54842   36.77  119.93   平度市                                  青岛市                 山东省      
54943   35.88  120.00   胶南市                                  青岛市                 山东省      
54851   36.90  120.55   莱西市                                  青岛市                 山东省      
54824   36.63  117.95   淄川区                                  淄博市                 山东省      
54825   36.52  117.83   博山区                                  淄博市                 山东省      
54834   36.83  118.30   临淄区                                  淄博市                 山东省      
54829   36.77  117.87   周村区                                  淄博市                 山东省      
54833   36.98  118.08   桓台县                                  淄博市                 山东省      
54729   37.18  117.85   高青县                                  淄博市                 山东省      
54836   36.18  118.15   沂源县                                  淄博市                 山东省      
58021   34.78  117.28   薛城区                                  枣庄市                 山东省      
58022   34.77  117.80   峄城区                                  枣庄市                 山东省      
58025   34.57  117.73   台儿庄区                                枣庄市                 山东省      
54927   35.12  117.13   滕州市                                  枣庄市                 山东省      
54732   37.87  118.52   河口区                                  东营市                 山东省      
54744   37.60  118.53   垦利县                                  东营市                 山东省      
54731   37.48  118.22   利津县                                  东营市                 山东省      
54738   37.05  118.35   广饶县                                  东营市                 山东省      
54764   37.50  121.25   福山区                                  烟台市                 山东省      
54766   37.38  121.42   牟平区                                  烟台市                 山东省      
54751   37.93  120.72   长岛县                                  烟台市                 山东省      
54753   37.62  120.32   龙口市                                  烟台市                 山东省      
54852   36.97  120.73   莱阳市                                  烟台市                 山东省      
54749   37.18  119.93   莱州市                                  烟台市                 山东省      
54752   37.80  120.77   蓬莱市                                  烟台市                 山东省      
54755   37.37  120.38   招远市                                  烟台市                 山东省      
54759   37.30  120.82   栖霞市                                  烟台市                 山东省      
54863   36.77  121.18   海阳市                                  烟台市                 山东省      
54835   36.50  118.55   临朐县                                  潍坊市                 山东省      
54837   36.70  118.83   昌乐县                                  潍坊市                 山东省      
54831   36.70  118.47   青州市                                  潍坊市                 山东省      
54848   35.98  119.42   诸城市                                  潍坊市                 山东省      
54832   36.88  118.72   寿光市                                  潍坊市                 山东省      
54844   36.42  119.17   安丘市                                  潍坊市                 山东省      
54846   36.38  119.72   高密市                                  潍坊市                 山东省      
54841   36.87  119.40   昌邑市                                  潍坊市                 山东省      
58020   34.85  117.13   微山县                                  济宁市                 山东省      
54907   34.98  116.65   鱼台县                                  济宁市                 山东省      
54917   35.12  116.32   金乡县                                  济宁市                 山东省      
54921   35.47  116.43   嘉祥县                                  济宁市                 山东省      
54912   35.72  116.48   汶上县                                  济宁市                 山东省      
54920   35.65  117.30   泗水县                                  济宁市                 山东省      
54910   35.80  116.08   梁山县                                  济宁市                 山东省      
54918   35.60  116.98   曲阜市                                  济宁市                 山东省      
54916   35.57  116.85   兖州市                                  济宁市                 山东省      
54919   35.42  116.98   邹城市                                  济宁市                 山东省      
54826   36.25  117.10   泰山区                                  泰安市                 山东省      
54913   35.75  116.82   宁阳县                                  泰安市                 山东省      
54911   35.93  116.45   东平县                                  泰安市                 山东省      
54922   35.88  117.78   新泰市                                  泰安市                 山东省      
54819   36.18  116.80   肥城市                                  泰安市                 山东省      
54777   37.22  122.07   文登市                                  威海市                 山东省      
54778   37.17  122.48   荣成市                                  威海市                 山东省      
54861   36.93  121.53   乳山市                                  威海市                 山东省      
54940   35.75  119.20   五莲县                                  日照市                 山东省      
54936   35.58  118.83   莒县                                    日照市                 山东省      
54935   35.53  118.47   沂南县                                  临沂市                 山东省      
58034   34.60  118.32   郯城县                                  临沂市                 山东省      
54932   35.78  118.68   沂水县                                  临沂市                 山东省      
58030   34.90  118.10   苍山县                                  临沂市                 山东省      
54929   35.25  117.95   费县                                    临沂市                 山东省      
54925   35.50  117.62   平邑县                                  临沂市                 山东省      
54939   35.25  118.83   莒南县                                  临沂市                 山东省      
54923   35.72  117.92   蒙阴县                                  临沂市                 山东省      
58032   34.93  118.65   临沭县                                  临沂市                 山东省      
54715   37.33  116.57   陵县                                    德州市                 山东省      
54716   37.65  116.80   宁津县                                  德州市                 山东省      
54728   37.77  117.38   庆云县                                  德州市                 山东省      
54712   37.20  116.82   临邑县                                  德州市                 山东省      
54812   36.78  116.75   齐河县                                  德州市                 山东省      
54718   37.15  116.43   平原县                                  德州市                 山东省      
54803   36.98  116.02   夏津县                                  德州市                 山东省      
54709   37.22  116.07   武城县                                  德州市                 山东省      
54726   37.72  117.18   乐陵市                                  德州市                 山东省      
54811   36.93  116.63   禹城市                                  德州市                 山东省      
54807   36.13  115.80   阳谷县                                  聊城市                 山东省      
