adcode,formatted_address,city_name,province,city,district,lon,lat
530500,云南省保山市,保山市,云南省,保山市,,99.161761,25.112046
530501,云南省保山市市辖区,保山市市辖区,云南省,保山市,,99.161761,25.112046
530502,云南省保山市隆阳区,隆阳区,云南省,保山市,隆阳区,99.165607,25.121154
530521,云南省保山市施甸县,施甸县,云南省,保山市,施甸县,99.189221,24.723064
530523,云南省保山市龙陵县,龙陵县,云南省,保山市,龙陵县,98.68923,24.586766
530524,云南省保山市昌宁县,昌宁县,云南省,保山市,昌宁县,99.605142,24.827839
530581,云南省保山市腾冲市,腾冲市,云南省,保山市,腾冲市,98.485333,25.033111
530600,云南省昭通市,昭通市,云南省,昭通市,,103.717465,27.338257
530601,云南省昭通市市辖区,昭通市市辖区,云南省,昭通市,,103.717465,27.338257
530602,云南省昭通市昭阳区,昭阳区,云南省,昭通市,昭阳区,103.706539,27.320075
530621,云南省昭通市鲁甸县,鲁甸县,云南省,昭通市,鲁甸县,103.558042,27.186659
530622,云南省昭通市巧家县,巧家县,云南省,昭通市,巧家县,102.930164,26.908461
530623,云南省昭通市盐津县,盐津县,云南省,昭通市,盐津县,104.234442,28.10871
530624,云南省昭通市大关县,大关县,云南省,昭通市,大关县,103.891146,27.747978
530625,云南省昭通市永善县,永善县,云南省,昭通市,永善县,103.638067,28.229113
530626,云南省昭通市绥江县,绥江县,云南省,昭通市,绥江县,103.968978,28.5921
530627,云南省昭通市镇雄县,镇雄县,云南省,昭通市,镇雄县,104.873579,27.441668
530628,云南省昭通市彝良县,彝良县,云南省,昭通市,彝良县,104.048289,27.625419
530629,云南省昭通市威信县,威信县,云南省,昭通市,威信县,105.049027,27.846901
530681,云南省昭通市,水富市,云南省,昭通市,水富市,103.82219,25.600555
530700,云南省丽江市,丽江市,云南省,丽江市,,100.22775,26.855047
530701,云南省丽江市市辖区,丽江市市辖区,云南省,丽江市,,100.22775,26.855047
530702,云南省丽江市古城区,古城区,云南省,丽江市,古城区,100.225766,26.87719
530721,云南省丽江市玉龙纳西族自治县,玉龙纳西族自治县,云南省,丽江市,玉龙纳西族自治县,100.236955,26.82146
530722,云南省丽江市永胜县,永胜县,云南省,丽江市,永胜县,100.750795,26.684225
530723,云南省丽江市华坪县,华坪县,云南省,丽江市,华坪县,101.266195,26.629211
530724,云南省丽江市宁蒗彝族自治县,宁蒗彝族自治县,云南省,丽江市,宁蒗彝族自治县,100.852001,27.282071
530800,云南省普洱市,普洱市,云南省,普洱市,,100.966512,22.825065
530801,云南省普洱市市辖区,普洱市市辖区,云南省,普洱市,,100.966512,22.825065
530802,云南省普洱市思茅区,思茅区,云南省,普洱市,思茅区,100.977165,22.78691
530821,云南省普洱市宁洱哈尼族彝族自治县,宁洱哈尼族彝族自治县,云南省,普洱市,宁洱哈尼族彝族自治县,101.045317,23.06175
530822,云南省普洱市墨江哈尼族自治县,墨江哈尼族自治县,云南省,普洱市,墨江哈尼族自治县,101.692461,23.431894
530823,云南省普洱市景东彝族自治县,景东彝族自治县,云南省,普洱市,景东彝族自治县,100.833877,24.446731
530824,云南省普洱市景谷傣族彝族自治县,景谷傣族彝族自治县,云南省,普洱市,景谷傣族彝族自治县,100.702871,23.497028
530825,云南省普洱市镇沅彝族哈尼族拉祜族自治县,镇沅彝族哈尼族拉祜族自治县,云南省,普洱市,镇沅彝族哈尼族拉祜族自治县,101.108595,24.004442
530826,云南省普洱市江城哈尼族彝族自治县,江城哈尼族彝族自治县,云南省,普洱市,江城哈尼族彝族自治县,101.86212,22.585868
530827,云南省普洱市孟连傣族拉祜族佤族自治县,孟连傣族拉祜族佤族自治县,云南省,普洱市,孟连傣族拉祜族佤族自治县,99.584157,22.3291
530828,云南省普洱市澜沧拉祜族自治县,澜沧拉祜族自治县,云南省,普洱市,澜沧拉祜族自治县,99.931975,22.555905
530829,云南省普洱市西盟佤族自治县,西盟佤族自治县,云南省,普洱市,西盟佤族自治县,99.590124,22.644508
530900,云南省临沧市,临沧市,云南省,临沧市,,100.079583,23.877573
530901,云南省临沧市市辖区,临沧市市辖区,云南省,临沧市,,100.079583,23.877573
530902,云南省临沧市临翔区,临翔区,云南省,临沧市,临翔区,100.082523,23.895137
530921,云南省临沧市凤庆县,凤庆县,云南省,临沧市,凤庆县,99.92846,24.580424
530922,云南省临沧市云县,云县,云南省,临沧市,云县,100.123248,24.437061
530923,云南省临沧市永德县,永德县,云南省,临沧市,永德县,99.25934,24.018357
530924,云南省临沧市镇康县,镇康县,云南省,临沧市,镇康县,98.825285,23.762584
530925,云南省临沧市双江拉祜族佤族布朗族傣族自治县,双江拉祜族佤族布朗族傣族自治县,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,99.827698,23.473499
530926,云南省临沧市耿马傣族佤族自治县,耿马傣族佤族自治县,云南省,临沧市,耿马傣族佤族自治县,99.397127,23.538092
530927,云南省临沧市沧源佤族自治县,沧源佤族自治县,云南省,临沧市,沧源佤族自治县,99.246197,23.146712
532300,云南省楚雄彝族自治州,楚雄彝族自治州,云南省,楚雄彝族自治州,,101.528068,25.045532
532301,云南省楚雄彝族自治州,楚雄市,云南省,楚雄彝族自治州,,101.528068,25.045532
532322,云南省楚雄彝族自治州双柏县,双柏县,云南省,楚雄彝族自治州,双柏县,101.641937,24.688875
532323,云南省楚雄彝族自治州牟定县,牟定县,云南省,楚雄彝族自治州,牟定县,101.546566,25.313122
532324,云南省楚雄彝族自治州南华县,南华县,云南省,楚雄彝族自治州,南华县,101.273577,25.192293
532325,云南省楚雄彝族自治州姚安县,姚安县,云南省,楚雄彝族自治州,姚安县,101.241728,25.504173
532326,云南省楚雄彝族自治州大姚县,大姚县,云南省,楚雄彝族自治州,大姚县,101.336617,25.729513
532327,云南省楚雄彝族自治州永仁县,永仁县,云南省,楚雄彝族自治州,永仁县,101.666133,26.049464
532328,云南省楚雄彝族自治州元谋县,元谋县,云南省,楚雄彝族自治州,元谋县,101.87452,25.704338
532329,云南省楚雄彝族自治州武定县,武定县,云南省,楚雄彝族自治州,武定县,102.404338,25.530389
532331,云南省楚雄彝族自治州禄丰县,禄丰县,云南省,楚雄彝族自治州,禄丰县,102.079027,25.150111
532500,云南省红河哈尼族彝族自治州,红河哈尼族彝族自治州,云南省,红河哈尼族彝族自治州,,103.374799,23.36313
532501,云南省红河哈尼族彝族自治州个旧市,个旧市,云南省,红河哈尼族彝族自治州,个旧市,103.160034,23.359121
532502,云南省红河哈尼族彝族自治州开远市,开远市,云南省,红河哈尼族彝族自治州,开远市,103.267143,23.714316
532503,云南省红河哈尼族彝族自治州蒙自市,蒙自市,云南省,红河哈尼族彝族自治州,蒙自市,103.364905,23.396201
532504,云南省红河哈尼族彝族自治州弥勒市,弥勒市,云南省,红河哈尼族彝族自治州,弥勒市,103.414874,24.411912
532523,云南省红河哈尼族彝族自治州屏边苗族自治县,屏边苗族自治县,云南省,红河哈尼族彝族自治州,屏边苗族自治县,103.687612,22.98356
532524,云南省红河哈尼族彝族自治州建水县,建水县,云南省,红河哈尼族彝族自治州,建水县,102.826557,23.6347
532525,云南省红河哈尼族彝族自治州石屏县,石屏县,云南省,红河哈尼族彝族自治州,石屏县,102.494984,23.705936
532527,云南省红河哈尼族彝族自治州泸西县,泸西县,云南省,红河哈尼族彝族自治州,泸西县,103.766196,24.532025
532528,云南省红河哈尼族彝族自治州元阳县,元阳县,云南省,红河哈尼族彝族自治州,元阳县,102.835223,23.219932
532529,云南省红河哈尼族彝族自治州红河县,红河县,云南省,红河哈尼族彝族自治州,红河县,102.4206,23.369161
532530,云南省红河哈尼族彝族自治州金平苗族瑶族傣族自治县,金平苗族瑶族傣族自治县,云南省,红河哈尼族彝族自治州,金平苗族瑶族傣族自治县,103.226448,22.779543
532531,云南省红河哈尼族彝族自治州绿春县,绿春县,云南省,红河哈尼族彝族自治州,绿春县,102.392463,22.993718
532532,云南省红河哈尼族彝族自治州河口瑶族自治县,河口瑶族自治县,云南省,红河哈尼族彝族自治州,河口瑶族自治县,103.93935,22.529404
532600,云南省文山壮族苗族自治州,文山壮族苗族自治州,云南省,文山壮族苗族自治州,,104.216248,23.400733
532601,云南省文山壮族苗族自治州,文山市,云南省,文山壮族苗族自治州,,104.216248,23.400733
532622,云南省文山壮族苗族自治州砚山县,砚山县,云南省,文山壮族苗族自治州,砚山县,104.337242,23.605865
532623,云南省文山壮族苗族自治州西畴县,西畴县,云南省,文山壮族苗族自治州,西畴县,104.672597,23.437782
532624,云南省文山壮族苗族自治州麻栗坡县,麻栗坡县,云南省,文山壮族苗族自治州,麻栗坡县,104.702799,23.125714
532625,云南省文山壮族苗族自治州马关县,马关县,云南省,文山壮族苗族自治州,马关县,104.394158,23.012915
532626,云南省文山壮族苗族自治州丘北县,丘北县,云南省,文山壮族苗族自治州,丘北县,104.19582,24.041919
532627,云南省文山壮族苗族自治州广南县,广南县,云南省,文山壮族苗族自治州,广南县,105.054981,24.045941
532628,云南省文山壮族苗族自治州富宁县,富宁县,云南省,文山壮族苗族自治州,富宁县,105.630999,23.625283
532800,云南省西双版纳傣族自治州,西双版纳傣族自治州,云南省,西双版纳傣族自治州,,100.797777,22.007351
532801,云南省西双版纳傣族自治州景洪市,景洪市,云南省,西双版纳傣族自治州,景洪市,100.771679,22.000143
532822,云南省西双版纳傣族自治州勐海县,勐海县,云南省,西双版纳傣族自治州,勐海县,100.452548,21.957354
532823,云南省西双版纳傣族自治州勐腊县,勐腊县,云南省,西双版纳傣族自治州,勐腊县,101.564636,21.459233
532900,云南省大理白族自治州,大理白族自治州,云南省,大理白族自治州,,100.267638,25.606486
532901,云南省大理白族自治州,大理市,云南省,大理白族自治州,,100.267638,25.606486
532922,云南省大理白族自治州漾濞彝族自治县,漾濞彝族自治县,云南省,大理白族自治州,漾濞彝族自治县,99.958015,25.670148
532923,云南省大理白族自治州祥云县,祥云县,云南省,大理白族自治州,祥云县,100.550946,25.48385
532924,云南省大理白族自治州宾川县,宾川县,云南省,大理白族自治州,宾川县,100.575412,25.827182
532925,云南省大理白族自治州弥渡县,弥渡县,云南省,大理白族自治州,弥渡县,100.490991,25.343804
532926,云南省大理白族自治州南涧彝族自治县,南涧彝族自治县,云南省,大理白族自治州,南涧彝族自治县,100.509036,25.04351
532927,云南省大理白族自治州巍山彝族回族自治县,巍山彝族回族自治县,云南省,大理白族自治州,巍山彝族回族自治县,100.307175,25.227212
532928,云南省大理白族自治州永平县,永平县,云南省,大理白族自治州,永平县,99.541236,25.464681
532929,云南省大理白族自治州云龙县,云龙县,云南省,大理白族自治州,云龙县,99.371121,25.885596
532930,云南省大理白族自治州洱源县,洱源县,云南省,大理白族自治州,洱源县,99.951054,26.11116
532931,云南省大理白族自治州剑川县,剑川县,云南省,大理白族自治州,剑川县,99.905559,26.537033
532932,云南省大理白族自治州鹤庆县,鹤庆县,云南省,大理白族自治州,鹤庆县,100.176498,26.560231
533100,云南省德宏傣族景颇族自治州,德宏傣族景颇族自治州,云南省,德宏傣族景颇族自治州,,98.584895,24.433353
533102,云南省德宏傣族景颇族自治州瑞丽市,瑞丽市,云南省,德宏傣族景颇族自治州,瑞丽市,97.855477,24.017836
533103,云南省德宏傣族景颇族自治州芒市,芒市,云南省,德宏傣族景颇族自治州,芒市,98.588086,24.43369
533122,云南省德宏傣族景颇族自治州梁河县,梁河县,云南省,德宏傣族景颇族自治州,梁河县,98.296657,24.804232
533123,云南省德宏傣族景颇族自治州盈江县,盈江县,云南省,德宏傣族景颇族自治州,盈江县,97.943613,24.691283
533124,云南省德宏傣族景颇族自治州陇川县,陇川县,云南省,德宏傣族景颇族自治州,陇川县,97.792105,24.182965
533300,云南省怒江傈僳族自治州,怒江傈僳族自治州,云南省,怒江傈僳族自治州,,98.853097,25.852547
533301,云南省怒江傈僳族自治州泸水市,泸水市,云南省,怒江傈僳族自治州,泸水市,98.857977,25.82288
533323,云南省怒江傈僳族自治州福贡县,福贡县,云南省,怒江傈僳族自治州,福贡县,98.869132,26.901832
533324,云南省怒江傈僳族自治州贡山独龙族怒族自治县,贡山独龙族怒族自治县,云南省,怒江傈僳族自治州,贡山独龙族怒族自治县,98.665965,27.740999
533325,云南省怒江傈僳族自治州兰坪白族普米族自治县,兰坪白族普米族自治县,云南省,怒江傈僳族自治州,兰坪白族普米族自治县,99.416677,26.453571
533400,云南省迪庆藏族自治州,迪庆藏族自治州,云南省,迪庆藏族自治州,,99.702234,27.818882
533401,云南省迪庆藏族自治州香格里拉市,香格里拉市,云南省,迪庆藏族自治州,香格里拉市,99.700836,27.829743
533422,云南省迪庆藏族自治州德钦县,德钦县,云南省,迪庆藏族自治州,德钦县,98.911561,28.486162
533423,云南省迪庆藏族自治州维西傈僳族自治县,维西傈僳族自治县,云南省,迪庆藏族自治州,维西傈僳族自治县,99.287173,27.177162
540000,西藏自治区,西藏自治区,西藏自治区,,,91.117212,29.646922
540100,西藏自治区拉萨市,拉萨市,西藏自治区,拉萨市,,91.140856,29.645554
540101,西藏自治区拉萨市市辖区,拉萨市市辖区,西藏自治区,拉萨市,,91.140856,29.645554
540102,西藏自治区拉萨市城关区,城关区,西藏自治区,拉萨市,城关区,91.140435,29.654792
540103,西藏自治区拉萨市堆龙德庆区,堆龙德庆区,西藏自治区,拉萨市,堆龙德庆区,104.4168895,28.6299275
540104,西藏自治区拉萨市达孜县达孜,达孜区,西藏自治区,拉萨市,达孜县,91.50013,29.819293
540121,西藏自治区拉萨市林周县,林周县,西藏自治区,拉萨市,林周县,91.265288,29.893545
540122,西藏自治区拉萨市当雄县,当雄县,西藏自治区,拉萨市,当雄县,91.101162,30.473119
540123,西藏自治区拉萨市尼木县,尼木县,西藏自治区,拉萨市,尼木县,90.164524,29.431832
540124,西藏自治区拉萨市曲水县,曲水县,西藏自治区,拉萨市,曲水县,90.743853,29.353059
540127,西藏自治区拉萨市墨竹工卡县,墨竹工卡县,西藏自治区,拉萨市,墨竹工卡县,91.730866,29.834132
540200,西藏自治区日喀则市,日喀则市,西藏自治区,日喀则市,,88.880583,29.266869
540202,西藏自治区日喀则市桑珠孜区,桑珠孜区,西藏自治区,日喀则市,桑珠孜区,88.88727,29.270389
540221,西藏自治区日喀则市南木林县,南木林县,西藏自治区,日喀则市,南木林县,89.099243,29.682331
540222,西藏自治区日喀则市江孜县,江孜县,西藏自治区,日喀则市,江孜县,89.605574,28.911659
540223,西藏自治区日喀则市定日县,定日县,西藏自治区,日喀则市,定日县,87.12612,28.658743
540224,西藏自治区日喀则市萨迦县,萨迦县,西藏自治区,日喀则市,萨迦县,88.021674,28.899664
540225,西藏自治区日喀则市拉孜县,拉孜县,西藏自治区,日喀则市,拉孜县,87.637041,29.08166
540226,西藏自治区日喀则市昂仁县,昂仁县,西藏自治区,日喀则市,昂仁县,87.236051,29.294802
540227,西藏自治区日喀则市谢通门县,谢通门县,西藏自治区,日喀则市,谢通门县,88.26162,29.432641
540228,西藏自治区日喀则市白朗县,白朗县,西藏自治区,日喀则市,白朗县,89.097806,28.814286
540229,西藏自治区日喀则市仁布县,仁布县,西藏自治区,日喀则市,仁布县,89.841984,29.230933
540230,西藏自治区日喀则市康马县,康马县,西藏自治区,日喀则市,康马县,89.681663,28.555627
540231,西藏自治区日喀则市定结县,定结县,西藏自治区,日喀则市,定结县,87.765872,28.364159
540232,西藏自治区日喀则市仲巴县,仲巴县,西藏自治区,日喀则市,仲巴县,84.03153,29.770279
540233,西藏自治区日喀则市亚东县,亚东县,西藏自治区,日喀则市,亚东县,88.907094,27.484806
540234,西藏自治区日喀则市吉隆县,吉隆县,西藏自治区,日喀则市,吉隆县,85.297535,28.852394
540235,西藏自治区日喀则市聂拉木县,聂拉木县,西藏自治区,日喀则市,聂拉木县,85.982237,28.155186
540236,西藏自治区日喀则市萨嘎县,萨嘎县,西藏自治区,日喀则市,萨嘎县,85.232941,29.328818
540237,西藏自治区日喀则市岗巴县,岗巴县,西藏自治区,日喀则市,岗巴县,88.520031,28.274601
540300,西藏自治区昌都市,昌都市,西藏自治区,昌都市,,97.17202,31.140969
540302,西藏自治区昌都市卡若区,卡若区,西藏自治区,昌都市,卡若区,97.180437,31.138507
540321,西藏自治区昌都市江达县,江达县,西藏自治区,昌都市,江达县,98.21843,31.499202
540322,西藏自治区昌都市贡觉县,贡觉县,西藏自治区,昌都市,贡觉县,98.27097,30.860099
540323,西藏自治区昌都市类乌齐县,类乌齐县,西藏自治区,昌都市,类乌齐县,96.600246,31.211601
540324,西藏自治区昌都市丁青县,丁青县,西藏自治区,昌都市,丁青县,95.595761,31.412405
540325,西藏自治区昌都市察雅县,察雅县,西藏自治区,昌都市,察雅县,97.568752,30.653943
540326,西藏自治区昌都市八宿县,八宿县,西藏自治区,昌都市,八宿县,96.917836,30.053209
540327,西藏自治区昌都市左贡县,左贡县,西藏自治区,昌都市,左贡县,97.841022,29.671069
540328,西藏自治区昌都市芒康县,芒康县,西藏自治区,昌都市,芒康县,98.593113,29.679908
540329,西藏自治区昌都市洛隆县,洛隆县,西藏自治区,昌都市,洛隆县,95.824567,30.741571
540330,西藏自治区昌都市边坝县,边坝县,西藏自治区,昌都市,边坝县,94.7078,30.933652
540400,西藏自治区林芝市,林芝市,西藏自治区,林芝市,,94.361558,29.648943
540402,西藏自治区林芝市巴宜区,巴宜区,西藏自治区,林芝市,巴宜区,94.360994,29.653727
540421,西藏自治区林芝市工布江达县,工布江达县,西藏自治区,林芝市,工布江达县,93.246077,29.88528
540422,西藏自治区林芝市米林县,米林县,西藏自治区,林芝市,米林县,92.607229,27.7129445
540423,西藏自治区林芝市墨脱县,墨脱县,西藏自治区,林芝市,墨脱县,95.332241,29.325734
540424,西藏自治区林芝市波密县,波密县,西藏自治区,林芝市,波密县,95.768158,29.858766
540425,西藏自治区林芝市察隅县,察隅县,西藏自治区,林芝市,察隅县,97.465014,28.660234
540426,西藏自治区林芝市朗县,朗县,西藏自治区,林芝市,朗县,93.074702,29.046337
540500,西藏自治区山南市,山南市,西藏自治区,山南市,,91.773134,29.237137
540502,西藏自治区山南市乃东区,乃东区,西藏自治区,山南市,乃东区,91.761539,29.224904
540521,西藏自治区山南市扎囊县,扎囊县,西藏自治区,山南市,扎囊县,91.33725,29.245114
540522,西藏自治区山南市贡嘎县,贡嘎县,西藏自治区,山南市,贡嘎县,90.98414,29.289455
540523,西藏自治区山南市桑日县,桑日县,西藏自治区,山南市,桑日县,92.015818,29.259189
540524,西藏自治区山南市琼结县,琼结县,西藏自治区,山南市,琼结县,91.683881,29.024625
540525,西藏自治区山南市曲松县,曲松县,西藏自治区,山南市,曲松县,92.203739,29.062826
540526,西藏自治区山南市措美县,措美县,西藏自治区,山南市,措美县,91.433509,28.438202
540527,西藏自治区山南市洛扎县,洛扎县,西藏自治区,山南市,洛扎县,90.859992,28.385713
540528,西藏自治区山南市加查县,加查县,西藏自治区,山南市,加查县,92.593993,29.14029
540529,西藏自治区山南市隆子县,隆子县,西藏自治区,山南市,隆子县,93.075015,28.6263415
540530,西藏自治区山南市错那县,错那县,西藏自治区,山南市,错那县,92.879442,28.489975
540531,西藏自治区山南市浪卡子县,浪卡子县,西藏自治区,山南市,浪卡子县,90.397977,28.968031
540600,西藏自治区那曲市,那曲市,西藏自治区,那曲市,,94.035462,29.282958
540602,西藏自治区那曲市色尼区,色尼区,西藏自治区,那曲市,色尼区,92.1616095,31.4838155
540621,西藏自治区那曲市嘉黎县,嘉黎县,西藏自治区,那曲市,嘉黎县,92.053367,31.4696885
540622,西藏自治区那曲市比如县,比如县,西藏自治区,那曲市,比如县,93.232394,30.6408615
540623,西藏自治区那曲市聂荣县,聂荣县,西藏自治区,那曲市,聂荣县,93.6804975,31.4802955
540624,西藏自治区那曲市安多县,安多县,西藏自治区,那曲市,安多县,92.3042045,32.1078175
540625,西藏自治区那曲市申扎县,申扎县,西藏自治区,那曲市,申扎县,91.6818055,32.265089
540626,西藏自治区那曲市索县,索县,西藏自治区,那曲市,索县,88.7107115,30.930551
540627,西藏自治区那曲市班戈县,班戈县,西藏自治区,那曲市,班戈县,93.785497,31.8869635
540628,西藏自治区那曲市巴青县,巴青县,西藏自治区,那曲市,巴青县,90.0108155,31.392457
540629,西藏自治区那曲市尼玛县,尼玛县,西藏自治区,那曲市,尼玛县,94.053304,31.9185155
540630,西藏自治区那曲市双湖县,双湖县,西藏自治区,那曲市,双湖县,87.2376305,31.7847465
542500,西藏自治区阿里地区,阿里地区,西藏自治区,阿里地区,,80.105804,32.501111
542521,西藏自治区阿里地区普兰县,普兰县,西藏自治区,阿里地区,普兰县,81.176237,30.294402
542522,西藏自治区阿里地区札达县,札达县,西藏自治区,阿里地区,札达县,79.802706,31.479217
542523,西藏自治区阿里地区噶尔县,噶尔县,西藏自治区,阿里地区,噶尔县,80.096419,32.491488
542524,西藏自治区阿里地区日土县,日土县,西藏自治区,阿里地区,日土县,79.732427,33.381359
542525,西藏自治区阿里地区革吉县,革吉县,西藏自治区,阿里地区,革吉县,81.145433,32.387233
542526,西藏自治区阿里地区改则县,改则县,西藏自治区,阿里地区,改则县,84.06259,32.302713
542527,西藏自治区阿里地区措勤县,措勤县,西藏自治区,阿里地区,措勤县,85.159494,31.016769
610000,陕西省,陕西省,陕西省,,,108.954239,34.265472
610100,陕西省西安市,西安市,陕西省,西安市,,108.940174,34.341568
610101,陕西省西安市市辖区,西安市市辖区,陕西省,西安市,,108.940174,34.341568
610102,陕西省西安市新城区,新城区,陕西省,西安市,新城区,108.960747,34.266451
610103,陕西省西安市碑林区,碑林区,陕西省,西安市,碑林区,108.934235,34.230769
610104,陕西省西安市莲湖区,莲湖区,陕西省,西安市,莲湖区,108.944041,34.264995
610111,陕西省西安市灞桥区,灞桥区,陕西省,西安市,灞桥区,109.064671,34.273409
610112,陕西省西安市未央区,未央区,陕西省,西安市,未央区,108.94685,34.292873
610113,陕西省西安市雁塔区,雁塔区,陕西省,西安市,雁塔区,108.926593,34.213389
610114,陕西省西安市阎良区,阎良区,陕西省,西安市,阎良区,109.226102,34.662234
610115,陕西省西安市临潼区,临潼区,陕西省,西安市,临潼区,109.214238,34.367275
610116,陕西省西安市长安区,长安区,陕西省,西安市,长安区,108.906917,34.159016
610117,陕西省西安市高陵区,高陵区,陕西省,西安市,高陵区,109.088297,34.53483
610118,陕西省西安市鄠邑区,鄠邑区,陕西省,西安市,鄠邑区,108.605011,34.108626
610122,陕西省西安市蓝田县,蓝田县,陕西省,西安市,蓝田县,109.323479,34.151624
610124,陕西省西安市周至县,周至县,陕西省,西安市,周至县,108.222154,34.163621
610200,陕西省铜川市,铜川市,陕西省,铜川市,,108.945233,34.896756
610201,陕西省铜川市市辖区,铜川市市辖区,陕西省,铜川市,,108.945233,34.896756
610202,陕西省铜川市王益区,王益区,陕西省,铜川市,王益区,109.075578,35.068964
610203,陕西省铜川市印台区,印台区,陕西省,铜川市,印台区,109.099975,35.114492
610204,陕西省铜川市耀州区,耀州区,陕西省,铜川市,耀州区,108.980514,34.908916
610222,陕西省铜川市宜君县,宜君县,陕西省,铜川市,宜君县,109.116932,35.398577
610300,陕西省宝鸡市,宝鸡市,陕西省,宝鸡市,,107.237974,34.361979
610301,陕西省宝鸡市市辖区,宝鸡市市辖区,陕西省,宝鸡市,,107.237974,34.361979
610302,陕西省宝鸡市渭滨区,渭滨区,陕西省,宝鸡市,渭滨区,107.149968,34.371184
610303,陕西省宝鸡市金台区,金台区,陕西省,宝鸡市,金台区,107.146806,34.376069
610304,陕西省宝鸡市陈仓区,陈仓区,陕西省,宝鸡市,陈仓区,107.363567,34.354701
610322,陕西省宝鸡市凤翔县,凤翔县,陕西省,宝鸡市,凤翔县,107.400737,34.521218
610323,陕西省宝鸡市岐山县,岐山县,陕西省,宝鸡市,岐山县,107.621054,34.443459
610324,陕西省宝鸡市扶风县,扶风县,陕西省,宝鸡市,扶风县,107.900219,34.375411
610326,陕西省宝鸡市眉县,眉县,陕西省,宝鸡市,眉县,107.749767,34.274247
610327,陕西省宝鸡市陇县,陇县,陕西省,宝鸡市,陇县,106.864397,34.89305
610328,陕西省宝鸡市千阳县,千阳县,陕西省,宝鸡市,千阳县,107.132442,34.642381
610329,陕西省宝鸡市麟游县,麟游县,陕西省,宝鸡市,麟游县,107.793525,34.677902
610330,陕西省宝鸡市凤县,凤县,陕西省,宝鸡市,凤县,106.515756,33.908469
610331,陕西省宝鸡市太白县,太白县,陕西省,宝鸡市,太白县,107.319116,34.058401
610400,咸阳市,咸阳市,陕西省,咸阳市,,108.708991,34.329605
610401,咸阳市市辖区,咸阳市市辖区,陕西省,咸阳市,,108.708991,34.329605
610402,陕西省咸阳市秦都区,秦都区,陕西省,咸阳市,秦都区,108.706272,34.329567
610403,陕西省咸阳市杨陵区,杨陵区,陕西省,咸阳市,杨陵区,108.084732,34.272117
610404,陕西省咸阳市渭城区,渭城区,陕西省,咸阳市,渭城区,108.737213,34.361988
610422,陕西省咸阳市三原县,三原县,陕西省,咸阳市,三原县,108.940509,34.617382
610423,陕西省咸阳市泾阳县,泾阳县,陕西省,咸阳市,泾阳县,108.842623,34.527114
610424,陕西省咸阳市乾县,乾县,陕西省,咸阳市,乾县,108.239473,34.527551
610425,陕西省咸阳市礼泉县,礼泉县,陕西省,咸阳市,礼泉县,108.425018,34.481764
610426,陕西省咸阳市永寿县,永寿县,陕西省,咸阳市,永寿县,108.142311,34.691979
610482,陕西省咸阳市彬州市,彬州市,陕西省,咸阳市,彬州市,88.8385005,33.18856
610428,陕西省咸阳市长武县,长武县,陕西省,咸阳市,长武县,107.798757,35.205886
610429,陕西省咸阳市旬邑县,旬邑县,陕西省,咸阳市,旬邑县,108.333986,35.111978
610430,陕西省咸阳市淳化县,淳化县,陕西省,咸阳市,淳化县,108.580681,34.79925
610431,陕西省咸阳市武功县,武功县,陕西省,咸阳市,武功县,108.200398,34.260204
610481,陕西省咸阳市兴平市,兴平市,陕西省,咸阳市,兴平市,108.490475,34.299221
610500,陕西省渭南市,渭南市,陕西省,渭南市,,109.509786,34.499995
610501,陕西省渭南市市辖区,渭南市市辖区,陕西省,渭南市,,109.509786,34.499995
610502,陕西省渭南市临渭区,临渭区,陕西省,渭南市,临渭区,109.492726,34.498192
610503,陕西省渭南市华州区,华州区,陕西省,渭南市,华州区,109.761417,34.511949
610522,陕西省渭南市潼关县,潼关县,陕西省,渭南市,潼关县,110.24635,34.544296
610523,陕西省渭南市大荔县,大荔县,陕西省,渭南市,大荔县,109.941658,34.797184
610524,陕西省渭南市合阳县,合阳县,陕西省,渭南市,合阳县,110.149466,35.237986
610525,陕西省渭南市澄城县,澄城县,陕西省,渭南市,澄城县,109.93235,35.190245
610526,陕西省渭南市蒲城县,蒲城县,陕西省,渭南市,蒲城县,109.586506,34.955855
610527,陕西省渭南市白水县,白水县,陕西省,渭南市,白水县,109.590671,35.177452
610528,陕西省渭南市富平县,富平县,陕西省,渭南市,富平县,109.180331,34.751086
610581,陕西省渭南市韩城市,韩城市,陕西省,渭南市,韩城市,110.442847,35.476788
610582,陕西省渭南市华阴市,华阴市,陕西省,渭南市,华阴市,110.092301,34.566096
610600,陕西省延安市,延安市,陕西省,延安市,,109.489727,36.585455
610601,陕西省延安市市辖区,延安市市辖区,陕西省,延安市,,109.489727,36.585455
610602,陕西省延安市宝塔区,宝塔区,陕西省,延安市,宝塔区,109.493106,36.591266
610603,陕西省延安市安塞区,安塞区,陕西省,延安市,安塞区,109.328842,36.863854
610621,陕西省延安市延长县,延长县,陕西省,延安市,延长县,110.012334,36.579313
610622,陕西省延安市延川县,延川县,陕西省,延安市,延川县,110.193514,36.878117
610623,陕西省延安市子长县,子长县,陕西省,延安市,子长县,109.675234,37.142668
610625,陕西省延安市志丹县,志丹县,陕西省,延安市,志丹县,108.768432,36.822194
